C,Story,Emotion,Val
0.00316433107056967,Boredom,Boredom,0.4587989678476899
0.00316433107056967,Boredom,Fear,0.00797567307813932
0.00316433107056967,Boredom,Happiness,0.3277953025855731
0.00316433107056967,Boredom,Joy,0.021711871912377206
0.00316433107056967,Boredom,Pride,0.0784526387445452
0.00316433107056967,Boredom,Sadness,0.024877065547166743
0.00316433107056967,Boredom,Shame,0.08038848028450839
0.00316433107056967,Fear,Boredom,0.003469070561543767
0.00316433107056967,Fear,Fear,0.44490985547673795
0.00316433107056967,Fear,Happiness,0.00862780226125516
0.00316433107056967,Fear,Joy,0.03575677115494409
0.00316433107056967,Fear,Pride,0.025020436758248738
0.00316433107056967,Fear,Sadness,0.31291058330677096
0.00316433107056967,Fear,Shame,0.1693054804804995
0.00316433107056967,Happiness,Boredom,0.1725990963999592
0.00316433107056967,Happiness,Fear,0.0032721122999726047
0.00316433107056967,Happiness,Happiness,0.27488814452516214
0.00316433107056967,Happiness,Joy,0.05913029369947296
0.00316433107056967,Happiness,Pride,0.23112296834442872
0.00316433107056967,Happiness,Sadness,0.011922794617436405
0.00316433107056967,Happiness,Shame,0.24706459011356818
0.00316433107056967,Joy,Boredom,0.006131630250174719
0.00316433107056967,Joy,Fear,0.0312147943781381
0.00316433107056967,Joy,Happiness,0.07130021917637455
0.00316433107056967,Joy,Joy,0.32039082277053027
0.00316433107056967,Joy,Pride,0.2898992989665449
0.00316433107056967,Joy,Sadness,0.016797063001914615
0.00316433107056967,Joy,Shame,0.26426617145632286
0.00316433107056967,Pride,Boredom,0.018984587507939313
0.00316433107056967,Pride,Fear,0.019135191311607597
0.00316433107056967,Pride,Happiness,0.14255807249926833
0.00316433107056967,Pride,Joy,0.26021828776978356
0.00316433107056967,Pride,Pride,0.2696291285230403
0.00316433107056967,Pride,Sadness,0.02512495246500522
0.00316433107056967,Pride,Shame,0.2643497799233549
0.00316433107056967,Sadness,Boredom,0.007562280308126389
0.00316433107056967,Sadness,Fear,0.14921496727125236
0.00316433107056967,Sadness,Happiness,0.01826287728391676
0.00316433107056967,Sadness,Joy,0.013915564188613673
0.00316433107056967,Sadness,Pride,0.022914208649155457
0.00316433107056967,Sadness,Sadness,0.6140956677605421
0.00316433107056967,Sadness,Shame,0.17403443453839343
0.00316433107056967,Shame,Boredom,0.004595707927889477
0.00316433107056967,Shame,Fear,0.41187301082678046
0.00316433107056967,Shame,Happiness,0.010938880336787736
0.00316433107056967,Shame,Joy,0.045254132664271814
0.00316433107056967,Shame,Pride,0.03151719248265531
0.00316433107056967,Shame,Sadness,0.2893288493086434
0.00316433107056967,Shame,Shame,0.20649222645297188
0.0031335182998072837,Boredom,Boredom,0.5110449581567027
0.0031335182998072837,Boredom,Fear,0.006781401621873979
0.0031335182998072837,Boredom,Happiness,0.32531707146882366
0.0031335182998072837,Boredom,Joy,0.017172814912654776
0.0031335182998072837,Boredom,Pride,0.06615566375562276
0.0031335182998072837,Boredom,Sadness,0.017284784709508044
0.0031335182998072837,Boredom,Shame,0.05624330537481381
0.0031335182998072837,Fear,Boredom,0.0020735774188357812
0.0031335182998072837,Fear,Fear,0.5547449563736179
0.0031335182998072837,Fear,Happiness,0.007987190521169222
0.0031335182998072837,Fear,Joy,0.028238861319810505
0.0031335182998072837,Fear,Pride,0.016448798171387762
0.0031335182998072837,Fear,Sadness,0.2743808677183941
0.0031335182998072837,Fear,Shame,0.11612574847678518
0.0031335182998072837,Happiness,Boredom,0.22387998278314927
0.0031335182998072837,Happiness,Fear,0.005292949856640971
0.0031335182998072837,Happiness,Happiness,0.3019333697684037
0.0031335182998072837,Happiness,Joy,0.058104936136777745
0.0031335182998072837,Happiness,Pride,0.2237568409166428
0.0031335182998072837,Happiness,Sadness,0.013816993649714681
0.0031335182998072837,Happiness,Shame,0.17321492688867074
0.0031335182998072837,Joy,Boredom,0.009006639243484604
0.0031335182998072837,Joy,Fear,0.036877530990518166
0.0031335182998072837,Joy,Happiness,0.09463407533279455
0.0031335182998072837,Joy,Joy,0.3617024109197348
0.0031335182998072837,Joy,Pride,0.2777006370747341
0.0031335182998072837,Joy,Sadness,0.019590904477478268
0.0031335182998072837,Joy,Shame,0.20048780196125573
0.0031335182998072837,Pride,Boredom,0.026175795442421955
0.0031335182998072837,Pride,Fear,0.025231482652782182
