C,Story,Emotion,Val
0.003080840897373376,Boredom,Boredom,0.6418702254161412
0.003080840897373376,Boredom,Fear,0.020955629134883205
0.003080840897373376,Boredom,Happiness,0.1445106859670363
0.003080840897373376,Boredom,Joy,0.01415459385821339
0.003080840897373376,Boredom,Pride,0.05809734415559323
0.003080840897373376,Boredom,Sadness,0.05629425579123437
0.003080840897373376,Boredom,Shame,0.06411726567689818
0.003080840897373376,Fear,Boredom,0.002390082604720298
0.003080840897373376,Fear,Fear,0.4554755350942735
0.003080840897373376,Fear,Happiness,0.003079446630470945
0.003080840897373376,Fear,Joy,0.006691238061509688
0.003080840897373376,Fear,Pride,0.023074856335133995
0.003080840897373376,Fear,Sadness,0.3086737055537961
0.003080840897373376,Fear,Shame,0.2006151357200955
0.003080840897373376,Happiness,Boredom,0.15132284114703
0.003080840897373376,Happiness,Fear,0.007084075724728466
0.003080840897373376,Happiness,Happiness,0.43106053807451883
0.003080840897373376,Happiness,Joy,0.10686861092496873
0.003080840897373376,Happiness,Pride,0.260062291645486
0.003080840897373376,Happiness,Sadness,0.010386697217137638
0.003080840897373376,Happiness,Shame,0.03321494526613021
0.003080840897373376,Joy,Boredom,0.013384185199676773
0.003080840897373376,Joy,Fear,0.018243084440954675
0.003080840897373376,Joy,Happiness,0.1173436030309222
0.003080840897373376,Joy,Joy,0.47863043038325664
0.003080840897373376,Joy,Pride,0.3100207107537544
0.003080840897373376,Joy,Sadness,0.012164237643514004
0.003080840897373376,Joy,Shame,0.05021374854792087
0.003080840897373376,Pride,Boredom,0.019724435211263963
0.003080840897373376,Pride,Fear,0.012485516815445347
0.003080840897373376,Pride,Happiness,0.19039876786836193
0.003080840897373376,Pride,Joy,0.41893883703603013
0.003080840897373376,Pride,Pride,0.3024340956088281
0.003080840897373376,Pride,Sadness,0.011852528618151427
0.003080840897373376,Pride,Shame,0.04416581884191895
0.003080840897373376,Sadness,Boredom,0.006126554207422956
0.003080840897373376,Sadness,Fear,0.2510835945342422
0.003080840897373376,Sadness,Happiness,0.005140716462009288
0.003080840897373376,Sadness,Joy,0.0034332433977322975
0.003080840897373376,Sadness,Pride,0.023351453678080714
0.003080840897373376,Sadness,Sadness,0.5041447410981382
0.003080840897373376,Sadness,Shame,0.2067196966223743
0.003080840897373376,Shame,Boredom,0.004488069980203739
0.003080840897373376,Shame,Fear,0.3869755692411637
0.003080840897373376,Shame,Happiness,0.005834815822322293
0.003080840897373376,Shame,Joy,0.01257425713303787
0.003080840897373376,Shame,Pride,0.045975074476972355
0.003080840897373376,Shame,Sadness,0.2589324486873694
0.003080840897373376,Shame,Shame,0.285219764658931
0.002796925747848769,Boredom,Boredom,0.6625853276195923
0.002796925747848769,Boredom,Fear,0.022398753796130804
0.002796925747848769,Boredom,Happiness,0.14444331881442202
0.002796925747848769,Boredom,Joy,0.014314461596324077
0.002796925747848769,Boredom,Pride,0.04961124404491854
0.002796925747848769,Boredom,Sadness,0.053162770603554475
0.002796925747848769,Boredom,Shame,0.053484123525057575
