C,Story,Emotion,Val
0.0033299870242856446,Anxiety,Anxiety,0.4763996839017781
0.0033299870242856446,Anxiety,Despair,0.1379633551660834
0.0033299870242856446,Anxiety,Irritation,0.37201526294830806
0.0033299870242856446,Anxiety,Rage,0.013621697983830386
0.0033299870242856446,Despair,Anxiety,0.05924102986609376
0.0033299870242856446,Despair,Despair,0.7550697597772724
0.0033299870242856446,Despair,Irritation,0.014509486884075204
0.0033299870242856446,Despair,Rage,0.17117972347255866
0.0033299870242856446,Irritation,Anxiety,0.3328936857770104
0.0033299870242856446,Irritation,Despair,0.09463966672419116
0.0033299870242856446,Irritation,Irritation,0.3973193059808758
0.0033299870242856446,Irritation,Rage,0.17514734151792286
0.0033299870242856446,Rage,Anxiety,0.006896806197303327
0.0033299870242856446,Rage,Despair,0.24448097828551807
0.0033299870242856446,Rage,Irritation,0.0027973557067151465
0.0033299870242856446,Rage,Rage,0.7458248598104634
0.0034757948403179805,Anxiety,Anxiety,0.5653919420505934
0.0034757948403179805,Anxiety,Despair,0.08059645789087803
0.0034757948403179805,Anxiety,Irritation,0.3430891027629584
0.0034757948403179805,Anxiety,Rage,0.01092249729557031
0.0034757948403179805,Despair,Anxiety,0.018481468779903518
0.0034757948403179805,Despair,Despair,0.8918865390495898
0.0034757948403179805,Despair,Irritation,0.005876484782316855
0.0034757948403179805,Despair,Rage,0.08375550738818975
0.0034757948403179805,Irritation,Anxiety,0.398099824498223
0.0034757948403179805,Irritation,Despair,0.05780173427836049
0.0034757948403179805,Irritation,Irritation,0.39351557460476777
0.0034757948403179805,Irritation,Rage,0.15058286661864892
0.0034757948403179805,Rage,Anxiety,0.0032070867981497434
0.0034757948403179805,Rage,Despair,0.33787228434198924
0.0034757948403179805,Rage,Irritation,0.004026587663469982
0.0034757948403179805,Rage,Rage,0.654894041196391
0.0034841192298534877,Anxiety,Anxiety,0.569296894929721
0.0034841192298534877,Anxiety,Despair,0.07821149465409051
0.0034841192298534877,Anxiety,Irritation,0.3421667063651635
0.0034841192298534877,Anxiety,Rage,0.010324904051024996
0.0034841192298534877,Despair,Anxiety,0.017007789930404915
0.0034841192298534877,Despair,Despair,0.8992743930248629
0.0034841192298534877,Despair,Irritation,0.005531224144654822
0.0034841192298534877,Despair,Rage,0.07818659290007754
0.0034841192298534877,Irritation,Anxiety,0.4000720642218684
0.0034841192298534877,Irritation,Despair,0.05475045670145188
0.0034841192298534877,Irritation,Irritation,0.3944834611971797
0.0034841192298534877,Irritation,Rage,0.15069401787949988
0.0034841192298534877,Rage,Anxiety,0.003205773588528255
0.0034841192298534877,Rage,Despair,0.3312422457715973
0.0034841192298534877,Rage,Irritation,0.0042669034142647335
0.0034841192298534877,Rage,Rage,0.6612850772256097
0.0032275934866181424,Anxiety,Anxiety,0.5928734936520166
0.0032275934866181424,Anxiety,Despair,0.10257048236088401
0.0032275934866181424,Anxiety,Irritation,0.2970071884731226
0.0032275934866181424,Anxiety,Rage,0.00754883551397655
0.0032275934866181424,Despair,Anxiety,0.09576230820708313
0.0032275934866181424,Despair,Despair,0.8374974278257833
0.0032275934866181424,Despair,Irritation,0.011270052752840098
0.0032275934866181424,Despair,Rage,0.05547021121429334
0.0032275934866181424,Irritation,Anxiety,0.42156652184006865
0.0032275934866181424,Irritation,Despair,0.0794760800385206
0.0032275934866181424,Irritation,Irritation,0.36086241701241384
0.0032275934866181424,Irritation,Rage,0.138094981108997
0.0032275934866181424,Rage,Anxiety,0.028186261034634282
0.0032275934866181424,Rage,Despair,0.40820037542068904
0.0032275934866181424,Rage,Irritation,0.005775229584267376
0.0032275934866181424,Rage,Rage,0.5578381339604093
0.003502084905493337,Anxiety,Anxiety,0.5189450878698352
0.003502084905493337,Anxiety,Despair,0.07899274705206231
0.003502084905493337,Anxiety,Irritation,0.39026026389324575
0.003502084905493337,Anxiety,Rage,0.011801901184856634
